GPU time: 12725.382s for 4571
building_id,mean,std,%>18,%<15
7016,12.0440,6.7550,24.7,66.7
7018,13.4321,6.4831,29.4,60.5
7019,13.7382,7.0291,33.3,58.4
7020,13.4717,7.0824,32.3,60.1
7021,14.9736,7.3904,41.2,51.3
7023,12.8358,6.8334,28.3,62.6
7024,13.9657,6.6078,33.7,56.2
7025,14.2381,6.8388,36.5,54.5
7026,12.6123,6.7528,27.3,64.3
705,17.3579,6.9211,54.7,36.4
706,17.5785,6.7931,55.6,35.2
707,16.8333,6.8191,49.7,39.8
7075,12.4662,7.3674,29.7,63.7
7077,12.4571,7.0811,27.4,65.3
7078,9.3523,5.7780,12.8,82.5
7092,11.9300,7.0989,24.9,66.8
7093,12.4091,5.8169,19.7,70.6
7102,13.6536,6.8353,32.7,58.2
711,17.5290,6.8264,56.0,35.3
712,17.6082,6.6297,55.8,34.5
714,16.2689,6.6950,46.0,44.1
7173,13.9337,6.7627,34.4,55.3
7174,14.9541,6.9863,40.2,50.3
718,17.0995,6.9046,53.5,37.6
7185,14.2542,6.8027,35.4,54.1
7186,14.0843,6.7382,33.9,56.3
7188,13.4398,7.2792,31.9,60.7
7189,13.9265,7.7728,37.4,55.2
7190,12.9706,7.5810,31.8,61.2
7191,12.9711,7.5868,31.8,61.2
7192,13.0824,7.6784,33.0,60.0
721,14.0631,6.9097,34.9,56.3
7222,11.0378,6.5535,20.2,73.0
7239,10.9220,6.4616,20.0,73.6
724,15.1543,6.9570,41.0,48.9
7243,11.7877,6.4914,22.0,70.3
7260,11.7213,6.5500,22.3,70.0
7284,15.8299,7.0923,45.7,44.8
7291,13.7930,7.8355,38.0,55.0
7293,15.0240,7.5346,42.0,50.8
7294,13.5613,7.0620,33.4,57.8
7299,13.6834,6.7859,33.9,56.4
73,14.7214,6.7855,38.1,52.3
730,13.4685,6.6836,30.5,59.8
7304,13.7125,6.7869,33.9,56.1
7310,14.4000,7.3803,38.4,53.5
732,16.6107,6.1551,47.0,39.5
7329,19.3054,6.1297,65.7,25.1
7332,12.8984,7.1868,31.1,61.7
7334,16.8567,6.8883,51.6,39.7
7336,15.0650,6.8331,40.2,49.1
7338,16.0697,6.9012,46.5,44.0
7343,15.5207,6.9963,43.8,46.6
7344,13.4893,6.4950,30.0,59.0
7348,15.0225,6.6891,39.8,48.5
7350,14.3884,6.2475,34.2,52.6
7358,13.4420,7.3736,33.3,58.1
736,12.5300,6.3450,24.7,66.2
7360,14.0041,7.0161,34.4,56.7
7362,13.6956,6.6788,30.5,58.9
7365,14.6569,7.3861,39.2,53.0
739,11.8650,6.2839,21.5,69.7
7399,17.2017,6.6824,53.3,37.0
740,16.7599,7.9540,54.5,38.7
7410,17.9177,6.7093,57.5,33.5
7411,17.6461,6.7707,56.4,34.3
7412,16.3553,6.6301,47.7,41.1
7413,17.5128,6.6648,55.1,35.3
7421,13.6133,7.3979,33.9,59.2
7427,14.3806,7.0147,36.9,53.7
7430,13.5440,7.4591,33.9,58.8
7444,12.1184,7.2454,25.2,68.1
7457,16.4066,6.9533,48.2,41.6
7458,16.8940,6.6572,50.4,38.8
7459,10.4068,6.2219,17.6,75.1
7464,12.0434,6.9118,25.9,67.5
7470,14.8439,6.7290,38.2,51.7
7473,15.6810,7.1874,44.7,46.6
7474,14.3808,7.4026,38.7,53.0
7481,11.4198,6.3719,20.8,72.0
7484,13.0942,6.9462,30.7,61.1
7485,16.4361,7.4851,49.8,42.6
7498,16.1293,7.0584,47.9,43.2
7499,16.4779,6.9136,49.1,41.7
75,14.2757,6.7799,35.0,56.2
7501,16.3952,6.9805,48.7,41.7
7512,15.0045,6.9962,40.6,49.8
7515,14.8557,7.1794,40.9,50.6
7517,15.2507,6.9612,41.7,48.5
7520,15.1482,7.0494,41.6,49.2
7523,17.6768,6.3695,55.9,33.7
7525,14.2311,6.4725,33.8,53.7
7528,16.5599,6.7927,49.0,41.2
7549,13.9849,7.0530,34.9,56.6
7550,14.1167,6.9509,34.6,55.7
7552,15.4381,6.6307,40.7,49.0
7553,14.8875,7.6260,41.9,50.9
7554,14.5231,7.1951,37.8,53.1
7555,15.5624,6.6338,41.4,48.4
7561,13.3385,7.0315,31.0,60.2
7562,15.7568,7.1164,45.6,45.8
7564,16.6900,6.6890,49.5,40.5
7587,13.0359,6.7797,28.5,62.8
7589,16.1385,7.7096,50.1,42.1
7592,11.9966,6.6145,24.2,67.4
7599,15.4474,7.4109,45.5,44.0
76,14.0372,6.7384,34.5,56.5
7602,15.6114,6.5851,41.3,47.2
7603,15.3590,7.1751,43.1,44.5
7604,14.4301,7.0902,37.4,52.5
7607,15.1332,6.6055,38.9,50.6
7608,15.3982,7.3841,44.6,44.8
7609,15.0914,7.2790,42.4,47.5
7612,15.2008,6.8752,40.4,49.1
7618,16.1681,7.0954,48.1,42.6
7619,17.6711,6.5306,56.2,34.5
7624,14.1964,6.3886,33.5,53.6
7625,17.4488,6.8616,56.0,35.2
7628,15.8453,6.8170,45.2,44.3
7633,16.6945,6.6725,49.9,40.4
7636,13.9643,6.3738,31.4,55.2
7637,17.5792,6.6465,55.9,35.0
7644,16.2443,6.7893,45.1,44.5
7660,15.5489,6.5149,41.3,46.8
7661,18.1883,6.1798,59.2,30.6
7672,15.9545,6.9360,46.0,44.4
7681,16.3692,7.1276,49.1,42.3
7684,15.9902,6.8026,46.1,43.2
7693,15.2610,6.7348,42.4,47.5
7696,12.4925,6.4858,26.4,64.4
770,15.6147,7.0488,43.9,47.1
7707,16.8246,6.9396,51.5,39.6
7713,12.6347,7.1981,29.0,62.1
7714,13.6128,7.2061,33.1,57.8
7718,16.1365,7.6645,49.6,43.6
7719,15.7215,7.5651,46.6,46.0
7721,16.4260,7.0291,49.1,40.8
7723,19.6455,6.4002,69.4,24.1
7724,16.4455,6.6863,49.4,40.3
7726,19.2677,6.2967,66.3,25.9
773,15.1955,7.2021,41.6,49.3
7731,15.3378,6.8909,42.9,47.6
7732,15.9307,6.7877,45.8,43.9
7737,17.7665,6.8550,57.7,34.0
7740,15.9273,7.1021,46.2,44.8
7743,15.9788,7.0887,46.5,44.3
7747,12.6023,6.5442,25.7,65.7
7748,12.3383,6.9199,27.2,64.9
7752,13.9387,6.7856,32.9,56.9
7753,14.5852,6.7688,36.3,53.5
7754,13.6870,7.0738,32.9,59.1
7756,14.8055,6.8810,39.5,51.2
7757,16.9711,6.8401,51.8,39.2
7760,16.4137,6.6834,47.6,42.0
7763,16.4876,7.0921,48.7,41.9
7764,14.7985,7.0916,38.6,51.3
7766,15.1260,6.9125,40.2,48.3
7767,16.8865,6.6012,50.3,39.0
7776,14.6674,7.1090,38.5,52.3
7787,12.6824,6.6196,27.1,63.5
7792,14.6218,6.4852,35.0,51.5
78,15.7259,6.8523,43.4,46.6
7801,15.4435,6.8645,41.3,47.8
7812,16.3830,6.9953,48.8,42.1
7820,10.9504,6.5463,20.9,72.4
7824,14.3640,7.1349,36.4,55.0
7827,13.9418,7.0807,33.8,57.9
7828,16.4662,6.5821,47.9,41.5
7829,15.1773,6.4242,37.8,48.9
7832,12.6435,6.8887,27.6,64.8
7836,11.4524,6.7962,23.9,70.0
7837,11.4689,7.1060,25.0,69.6
7838,15.0071,6.7295,38.1,49.9
7840,11.6678,6.3064,22.1,69.7
7841,13.8447,7.0482,35.0,55.7
7848,12.2163,6.6688,25.3,65.5
7851,13.4970,6.6238,30.9,58.4
7859,16.7148,6.8455,49.6,40.0
7869,13.9701,6.3408,31.7,55.4
7872,13.9810,6.3955,32.0,55.2
7875,14.5585,7.1257,38.1,52.7
7876,14.9689,7.1022,41.0,50.1
7878,15.5274,6.6545,41.3,48.6
7879,14.6380,7.1967,38.8,53.1
7880,14.5850,7.2454,38.8,52.8
7882,15.5116,6.6833,41.2,48.7
7883,13.6559,7.2199,34.6,57.5
7884,14.7915,6.7588,38.6,51.4
7885,15.4916,6.5881,40.8,48.9
7886,15.7805,7.1016,45.8,45.6
7887,15.6846,7.0517,44.8,46.3
7889,11.6820,6.9901,23.1,70.5
7899,13.8910,7.1353,35.5,56.6
79,14.5651,7.0668,37.9,53.0
7914,16.3993,7.1255,49.5,42.0
7916,16.0727,6.2916,46.7,41.8
7917,14.1167,5.8541,30.6,56.3
7918,13.7376,6.3584,29.9,58.1
7922,13.0581,6.7765,28.9,62.8
7931,15.2672,7.2613,42.4,49.3
7932,15.6552,7.0923,43.9,47.3
7933,15.8368,6.9076,47.3,43.3
7934,15.3010,7.2536,42.5,49.1
7935,15.6543,7.1114,44.0,47.2
7937,16.3912,7.1605,50.3,40.9
7938,16.0857,7.1925,47.2,43.8
7939,16.1109,7.1862,47.3,43.8
7941,16.4396,7.0411,49.7,40.9
7942,16.5145,7.1410,49.6,41.5
7943,16.4731,7.1910,49.6,41.6
7944,16.7943,6.7520,52.1,38.6
7945,16.1041,7.1851,47.3,43.8
7946,16.0958,7.1772,47.2,43.9
7948,13.8141,6.6662,31.0,56.8
7949,16.7695,6.7342,52.1,38.5
7950,16.0258,6.4091,44.2,45.1
7951,12.2014,6.1782,22.4,68.4
7952,18.2202,6.5404,58.1,32.1
7953,19.2083,6.1312,67.9,24.2
7954,19.5713,5.9462,68.2,23.1
7956,19.3116,6.1549,65.7,25.6
7957,19.2556,6.2462,65.7,25.7
7959,19.5389,6.0310,70.4,22.2
7960,16.0954,7.1692,47.2,43.8
7961,18.1884,7.2324,60.4,31.3
7962,16.0756,7.2108,47.3,43.8
7963,20.2583,5.6860,75.4,18.2
7964,19.3297,6.1421,66.2,24.9
7966,16.6726,6.8821,52.1,38.6
7967,19.2716,6.1333,65.4,25.7
7968,20.1676,5.7052,74.9,18.6
7969,18.2515,6.6125,58.6,31.7
7971,16.4229,8.0052,53.3,39.2
7972,11.5227,7.4221,26.0,68.5
7974,16.2638,7.4777,49.9,40.6
7975,17.0408,7.3040,56.0,34.4
7985,16.3459,8.0173,52.6,40.0
7986,17.5554,7.7498,60.8,32.0
7987,17.8552,7.4926,61.4,30.7
7992,17.7411,7.5104,60.7,31.4
7993,15.1793,7.0293,41.8,46.2
7994,17.8439,7.5004,61.3,30.8
8003,12.8766,6.6163,27.5,63.5
8009,13.0264,7.0626,29.9,62.0
8016,11.1459,5.8766,17.8,74.9
8020,11.0354,5.8570,17.3,75.6
8023,11.2000,5.9334,17.4,74.8
8025,10.7444,5.3944,13.8,79.0
8026,11.2798,5.8939,18.2,74.3
803,16.0251,6.7140,45.6,44.3
8039,10.1436,6.1120,16.0,76.4
8043,8.3045,5.2039,8.7,86.9
8046,10.6753,6.3638,19.6,73.5
8053,11.9549,6.9198,26.6,66.0
8066,14.0667,6.8471,34.4,55.5
8068,13.9354,7.5937,37.2,55.4
807,11.4770,6.7885,23.1,71.2
8074,12.7552,6.7576,26.6,65.8
8075,14.0043,7.3374,34.8,57.7
8079,13.7018,7.5163,34.6,58.1
8081,14.8976,7.3585,40.6,51.3
8085,13.7236,7.0775,33.1,59.1
8087,14.5033,7.4409,37.7,54.9
8091,12.8122,7.5457,31.4,62.0
8093,13.7873,6.9939,33.3,59.1
8103,9.6176,6.0723,14.9,79.2
8106,16.0197,6.9401,46.4,43.8
811,10.2301,6.3287,17.5,77.7
8134,15.7232,7.2365,44.5,47.1
8157,16.0551,6.8494,44.4,45.2
8167,13.2358,6.4696,28.3,62.3
8179,17.7163,6.5476,57.0,33.4
8185,15.2918,6.7515,40.5,46.4
8192,13.6335,7.6054,35.7,57.4
8196,14.3955,7.4895,40.0,52.5
8199,15.4952,6.9457,42.4,48.1
8202,14.0414,7.0623,35.8,54.1
8224,12.0232,6.0781,20.8,67.7
8228,14.2512,7.4331,37.6,54.5
8229,16.9319,7.0408,53.2,38.4
8232,16.1079,6.8156,45.4,44.1
8233,16.4332,7.2574,49.8,42.2
8237,15.8249,6.9767,44.9,45.5
8238,13.8469,7.0521,34.3,56.7
8241,15.9965,6.8048,45.5,44.3
8243,13.9165,6.7774,34.2,56.1
8253,13.5727,6.6402,31.7,58.5
8259,13.4770,6.5685,31.1,59.4
8260,14.7032,6.9919,39.3,51.7
8261,16.0789,7.2098,47.8,43.8
8262,16.2962,7.0179,48.2,43.1
8264,14.2631,6.7546,34.9,55.6
8271,15.9810,7.4854,46.1,46.1
8272,15.2687,7.0670,40.7,49.4
8278,12.9534,6.3519,26.8,63.4
8280,16.6244,7.0265,49.6,40.7
8298,14.2084,7.2664,35.9,55.6
8308,13.1410,6.8834,31.0,60.9
8309,17.8330,5.4443,56.1,28.3
831,15.5781,6.6098,41.8,46.5
8313,12.8941,7.3624,29.8,63.9
8314,16.9023,6.6944,51.8,38.4
8315,17.3934,6.9067,54.8,36.6
8319,10.9138,6.8577,21.8,71.3
832,15.2015,6.5737,39.5,48.5
8323,14.4272,7.3327,38.6,53.2
8326,12.0461,6.7120,24.4,68.4
8333,16.8857,7.0720,52.4,39.1
8337,16.9153,6.7304,50.7,39.2
8341,15.8320,7.2784,47.2,44.4
8344,15.3140,7.4577,42.4,48.7
8346,12.9185,6.9167,29.0,62.6
8348,14.4997,6.0705,31.9,55.0
8349,14.0367,6.8878,34.5,55.6
8352,16.1546,6.8125,46.3,43.1
8355,17.1198,7.3254,54.5,38.0
8356,16.7923,7.4146,52.5,40.0
8361,16.2434,6.8082,47.2,42.6
8364,16.7290,6.7964,50.2,39.8
8367,16.3628,7.2445,48.3,43.6
8368,16.7637,6.8285,50.6,39.6
8371,16.7002,7.3058,50.8,41.4
8372,15.6033,6.8170,42.8,46.7
8375,17.4669,7.2630,56.8,36.0
8376,16.8582,6.8658,51.1,39.5
8379,16.7402,7.2174,51.4,40.7
8380,16.8735,6.7904,51.6,38.7
8383,15.9582,7.5798,46.8,46.1
8393,11.2585,6.6157,21.7,71.1
8397,13.4825,7.3976,34.6,57.6
8400,14.5410,6.9792,36.9,53.4
8408,17.2241,6.6108,55.0,35.7
8410,12.6420,6.8024,26.9,65.7
8412,17.0391,6.7379,52.7,37.4
8413,10.2489,6.0893,16.2,78.1
8414,10.3989,6.1088,16.6,78.0
8416,17.8340,6.3448,55.6,33.2
8420,17.0806,6.8493,52.5,38.2
8424,14.5885,7.6206,40.9,52.5
8428,17.0623,6.7113,51.9,37.2
8432,18.3199,6.2986,59.6,29.6
8436,17.6610,6.5082,55.3,33.8
8440,15.5792,7.2923,44.0,48.0
8443,17.4383,6.8723,55.1,36.1
8447,17.2273,6.8119,53.5,37.5
8460,13.5494,6.5753,30.0,60.2
8463,17.4190,6.8582,55.3,36.1
8472,15.0586,6.9807,40.4,50.6
8476,15.3453,7.2678,45.4,46.1
8487,16.5201,6.8883,50.4,39.9
8489,13.4945,6.2830,28.9,60.1
8490,13.5254,6.5256,30.3,59.6
8495,12.0214,6.1245,21.7,69.6
8500,16.3410,7.1979,49.0,42.1
8504,13.5202,7.3286,34.4,57.8
8505,14.8010,7.0138,39.2,51.7
8514,14.2257,7.0212,37.1,54.0
8515,15.4375,7.3733,44.3,47.6
8517,16.3887,6.9855,47.4,42.7
8518,16.5527,7.1217,49.7,41.7
8520,15.4595,7.4159,43.4,48.6
8521,14.4438,7.5318,38.3,54.3
8523,14.9781,8.1626,44.7,49.0
8529,15.2456,7.0940,42.2,48.7
8530,18.4668,6.5667,61.4,30.1
8534,16.0836,7.1006,47.3,44.0
8535,15.4557,7.2901,44.2,47.5
8537,15.3005,7.3656,42.2,49.6
8547,15.0515,7.0848,41.0,50.2
8549,15.3658,6.9117,44.6,47.0
8555,11.7605,6.4507,22.2,69.1
8556,13.3009,6.8442,30.2,59.5
8562,16.0415,6.9537,48.3,42.0
8568,15.0394,7.0385,40.0,50.0
8569,15.1079,6.6789,39.1,50.6
8572,14.2168,6.8667,34.8,55.9
8575,14.1649,7.0884,35.5,56.1
8576,14.0455,7.0903,34.8,57.1
8580,15.2632,7.2647,43.1,48.2
8582,12.2681,6.5718,24.8,67.7
8591,13.6632,7.1397,33.2,58.3
860,14.1047,6.9885,35.9,54.3
8629,14.6331,6.7787,36.1,53.4
8630,15.6673,7.4543,46.1,46.2
8631,15.8036,6.8858,45.6,45.4
8632,17.2560,6.7396,54.4,36.8
8633,12.8959,7.0759,29.7,62.3
8634,12.6604,6.9954,28.0,63.5
8635,13.4858,7.1335,31.7,59.4
8638,13.3933,6.9882,32.1,59.5
8640,13.4836,6.9467,32.2,59.2
8653,13.1754,7.1576,31.0,61.0
8654,12.8455,7.0884,29.2,62.1
8655,13.7295,7.1463,33.1,57.8
8658,13.4969,6.9516,32.2,59.3
8659,13.4009,7.0060,32.2,59.4
8672,12.6594,6.9198,28.0,63.9
8673,12.7190,7.0955,28.3,63.2
8674,13.6749,7.1155,32.8,58.2
8677,13.3559,7.0058,32.1,59.5
8678,13.4394,6.9768,32.1,59.2
8691,11.2308,6.0570,18.4,74.6
8692,11.2178,6.0187,18.2,75.1
8697,17.5284,6.7039,55.3,35.6
87,14.8549,7.0616,40.3,50.7
8707,13.7465,7.1155,35.3,56.1
8710,13.1516,6.9371,31.9,59.9
8729,13.1471,6.8955,30.0,61.3
8730,12.7338,6.8329,28.2,63.7
8732,12.1327,6.6443,24.4,67.0
8734,14.3950,7.0986,38.0,52.4
8736,13.3625,7.0554,35.1,56.4
8750,14.0410,7.6774,37.4,55.7
8751,15.2731,7.0630,41.8,48.1
8754,17.2262,6.4221,52.2,37.0
8756,15.9682,7.4069,47.1,45.2
8757,14.6739,7.0321,37.8,53.0
8762,14.2027,6.8645,34.3,56.7
8763,13.8885,7.0697,33.9,57.7
8766,15.3328,7.1384,41.6,49.9
8774,14.4974,6.9992,36.8,54.4
8782,13.4056,6.6520,31.4,58.6
8785,13.4975,6.7913,32.1,58.1
8786,14.0055,6.0074,28.6,59.4
8787,12.9829,6.5458,27.9,62.1
8790,12.2453,6.7028,24.8,66.4
8791,13.4085,6.4432,28.0,63.5
8792,11.2942,6.9371,23.8,70.0
8796,13.1425,6.3001,27.6,62.6
88,16.0963,6.9364,46.6,43.8
8800,12.6898,6.4678,25.7,64.8
8821,13.6372,6.9098,31.9,58.8
8828,13.9073,6.8874,34.2,56.4
8847,17.3739,6.6839,55.0,35.7
8850,16.6911,7.2016,51.2,40.5
8851,17.9327,6.6232,59.7,31.7
8853,17.7266,6.5262,57.8,33.2
8857,18.2363,6.4799,61.3,30.0
8859,18.2474,6.4883,61.4,29.9
8860,17.9229,6.7993,57.6,33.9
8861,17.9592,6.7578,57.6,33.9
8863,15.0115,7.1528,40.4,50.7
8864,14.5914,7.3235,38.6,53.2
8866,15.5495,6.5647,40.8,47.5
8867,14.8391,6.8131,38.0,51.0
8877,14.3246,6.5581,33.7,53.6
8881,14.8107,6.8189,37.9,51.3
8911,14.3254,6.9455,36.7,53.6
8927,14.5147,7.0203,38.7,51.5
8953,13.6551,6.7627,31.8,59.4
8970,7.9985,4.8362,7.4,88.8
8971,8.0182,4.8326,7.4,88.8
8974,13.3868,6.9633,30.1,60.6
8975,15.5191,6.8287,41.5,46.2
8981,17.3717,6.0926,53.8,33.1
8986,13.1461,7.2954,31.6,61.0
8995,16.6079,6.6251,49.9,40.6
8997,12.8837,6.5905,26.9,64.1
9001,12.7616,6.6898,26.9,64.8
9004,12.7291,6.7099,27.0,64.9
9008,12.7663,6.6966,27.0,64.8
9025,12.6181,7.1569,27.9,64.9
9027,12.7685,7.1426,28.6,64.4
9030,12.7085,7.1682,28.4,64.1
9035,12.7692,7.1385,28.7,64.3
9037,14.3024,6.8580,36.3,53.2
9040,15.1605,6.6878,39.8,49.4
9044,15.3472,6.7345,41.3,47.9
9045,15.2917,7.0127,41.9,48.8
9046,16.0649,6.9786,46.2,44.7
9050,14.5381,6.9219,37.4,52.9
9051,16.1714,6.7270,46.6,43.1
9056,13.4547,6.2678,29.0,59.1
9068,13.6099,5.7865,26.3,62.3
9069,14.9124,6.9721,39.7,50.5
9074,15.3922,6.5717,40.2,48.9
9075,15.4382,6.5919,40.5,48.8
9076,15.5311,6.6866,41.5,48.1
9077,15.4478,6.6093,40.5,48.7
9078,15.4163,6.8394,41.2,48.6
9080,15.9313,6.9088,44.4,45.7
9081,15.6658,6.8376,42.6,47.3
9082,15.5486,6.7975,41.9,47.7
9083,15.5746,6.7519,41.0,48.6
9084,15.5900,6.6957,41.3,48.1
9102,13.2481,7.6824,33.6,59.0
9104,12.5063,7.7829,31.3,61.8
9105,13.4082,6.9169,31.6,59.1
9116,17.3524,6.5682,53.3,36.2
9117,15.7161,6.9727,44.7,46.1
9119,15.8112,6.8484,44.6,45.1
9125,14.2874,7.0994,35.9,56.0
9126,14.0004,6.8433,33.9,56.9
9127,14.9842,6.7346,38.1,51.3
9128,14.7846,6.8587,37.6,52.1
9129,16.3468,6.8121,47.7,42.7
9130,13.8459,7.6772,37.6,55.6
9132,13.2613,6.8837,30.4,60.0
9142,15.5599,7.2486,43.1,48.6
9149,16.4807,7.1058,48.9,42.2
9150,17.1341,7.0927,53.1,38.8
9175,15.7483,6.7658,43.6,46.2
9196,16.6403,6.9490,50.0,40.8
9200,13.6190,6.6482,30.7,60.3
9201,13.6685,6.6532,30.9,59.9
9204,13.9872,6.6934,33.0,58.0
9205,13.7412,6.6289,31.2,59.6
9208,15.8814,7.6003,47.9,44.2
9209,15.9197,7.0764,45.9,45.2
9210,15.8310,6.8934,44.1,45.7
9211,13.8844,6.8168,33.1,58.2
9212,15.7496,7.6690,47.6,44.8
9214,14.1409,6.8666,34.5,56.8
9220,16.3137,7.2050,48.2,43.6
9221,15.9015,7.1259,45.7,44.8
9222,12.5467,7.5342,30.2,63.4
9223,12.6012,7.5716,30.4,63.3
9226,15.0218,7.2906,41.3,50.7
9227,14.5953,7.4536,39.9,52.2
9239,16.8395,6.7471,50.6,39.5
9243,15.6071,6.7871,43.8,46.4
9244,12.7265,7.5376,31.2,61.1
9250,13.6766,6.6968,30.7,59.9
9256,15.4449,7.0460,42.0,49.0
9259,14.1933,6.7300,33.4,56.4
9260,15.1184,7.1381,41.5,49.5
9261,15.4679,6.9214,43.0,47.4
9263,15.7010,6.9521,44.3,46.1
9264,14.8765,6.8883,37.7,51.4
9265,15.2584,7.2481,42.2,49.2
9268,16.1984,7.0603,47.0,43.1
9269,14.6883,6.9861,36.8,53.1
9270,15.6423,6.5511,41.5,48.6
9271,16.5598,6.7452,49.6,39.8
9278,14.6055,6.3464,35.5,53.2
9282,15.5592,6.7737,43.3,46.0
9283,14.0463,6.7494,33.2,55.3
9284,14.8666,7.0199,39.4,50.9
9285,14.3631,6.3954,32.9,54.2
9286,14.6031,7.2755,38.7,52.7
9290,12.4088,6.8996,27.4,64.9
9292,12.1648,6.7745,26.0,66.3
9293,13.4082,7.1275,33.5,58.1
9300,14.8487,7.4380,40.5,51.6
9309,14.0216,6.8258,33.8,57.1
9340,10.8211,6.1450,18.2,74.4
9350,12.4199,7.4811,30.2,62.9
9353,15.2196,7.0087,40.8,50.4
9360,13.4995,6.4835,30.0,60.6
9368,14.2740,7.7400,38.9,53.1
9373,12.2413,6.9508,26.7,66.1
9374,16.2901,7.5800,50.1,40.7
9376,12.6260,6.7096,26.1,65.3
9377,13.0087,6.6646,27.3,64.4
9378,12.9591,6.7924,28.3,63.3
9382,13.9007,6.4892,32.1,57.5
9383,10.7664,6.2183,18.1,74.3
9384,10.5363,6.3384,17.7,75.6
9385,12.3207,6.5987,25.3,66.2
9389,14.8839,6.9058,38.4,51.7
9391,14.3385,6.6602,36.1,53.7
9394,15.3946,6.6464,42.2,46.8
9395,15.2229,6.6484,40.4,48.6
9396,15.8205,6.7850,44.9,45.4
9404,16.9453,6.9638,52.4,38.4
9408,12.7002,6.5724,27.1,64.0
9417,15.0850,7.3259,42.0,49.2
9420,12.6251,6.6186,26.9,64.3
9421,15.8612,7.6513,48.1,42.8
9422,15.4065,7.4608,44.2,46.0
9424,13.5408,7.1505,32.7,59.0
9425,12.0595,6.2279,22.0,69.5
9442,13.5349,6.8627,31.5,59.7
9464,14.8205,7.1007,41.1,49.9
9465,14.0385,6.6144,34.4,56.1
9467,16.2999,6.6998,48.3,41.2
9468,12.5975,6.7505,27.0,64.7
9472,16.4089,6.8148,49.1,40.2
9475,15.3424,7.1658,43.1,44.6
9478,16.4988,7.0783,49.7,41.2
9481,13.0646,6.6909,29.3,61.7
9492,14.3024,6.5984,35.5,52.3
9498,12.8842,6.7001,28.2,63.0
9508,13.1712,6.6171,28.4,63.1
9514,12.9117,7.0404,29.5,61.9
9517,14.7799,6.4577,36.2,52.9
9518,12.7597,6.3769,24.4,66.4
9519,13.6801,7.2816,34.5,55.4
9520,16.3766,6.5447,47.5,41.5
9522,12.1627,6.7414,25.4,65.4
9523,14.4528,6.7901,36.7,52.5
9525,15.4370,7.0301,42.7,48.1
9530,17.1740,6.8786,52.8,38.2
9531,17.4903,6.7893,55.0,36.0
9533,14.6497,6.8973,38.0,51.9
9534,16.1257,6.9769,45.7,44.6
9535,15.1550,7.0665,41.8,48.7
9537,13.5137,6.9614,32.2,59.5
9538,15.1207,7.0247,41.7,48.7
9541,13.9326,7.0198,34.3,56.6
9542,10.5800,5.9857,16.0,76.7
9545,17.0479,6.9422,52.9,38.0
9548,10.8079,6.5719,18.7,76.6
9549,14.1984,6.9029,34.4,56.5
9562,16.4299,7.0567,49.3,42.0
9564,16.3107,7.2192,49.0,42.8
9566,16.1739,7.1358,47.7,43.7
9573,14.8635,7.4964,41.6,50.0
9585,14.9016,7.3540,40.9,50.9
9586,15.2003,7.0401,41.9,48.6
9597,15.7720,7.1587,46.0,44.9
9600,14.9585,7.2998,40.9,51.0
9601,14.8644,7.0451,39.5,51.3
9612,14.4535,7.3725,39.0,53.0
9615,15.4274,7.0916,43.9,46.9
9616,16.5350,7.0950,50.3,39.4
9618,17.1849,6.8573,53.7,37.3
9621,17.6194,6.6538,56.0,34.6
9623,13.9417,6.7585,32.9,56.7
9626,14.2675,6.6290,36.8,53.1
9638,16.2379,6.9331,46.5,43.7
9644,15.4601,7.3743,43.9,47.6
9648,14.4826,7.2641,38.1,53.3
9650,13.9857,7.5391,35.6,57.1
9651,16.2733,7.3671,49.1,42.6
9654,16.2857,7.0754,47.1,44.0
9655,16.3431,6.9789,47.6,43.2
9667,16.0151,6.9327,44.7,45.6
9668,15.3073,7.1375,42.1,48.5
9669,14.5964,7.0692,38.1,53.0
9671,16.0074,6.9596,44.8,45.8
9672,15.4096,7.0847,42.4,48.0
9673,14.5396,7.0932,37.9,53.2
9678,14.5541,7.2040,38.4,53.2
9682,15.3167,7.0149,41.1,49.8
9688,15.1957,7.3968,42.7,49.5
9691,15.6184,6.8009,42.1,46.8
972,16.4991,6.1960,46.9,39.2
9720,14.9424,7.3657,41.2,50.2
9729,14.5640,6.3900,35.1,51.6
973,16.8403,6.1408,49.4,36.7
974,15.5495,6.3119,40.3,45.8
9747,15.8830,6.9727,45.2,45.2
9748,16.0620,6.9033,46.3,43.9
9753,16.1110,7.2096,47.4,44.2
9756,16.0578,6.9375,45.9,44.7
9759,14.2942,7.2602,36.4,55.1
976,13.0146,7.0923,30.6,61.9
9762,13.3961,7.0513,30.7,60.9
9764,15.9991,6.8095,43.6,46.4
9765,14.4094,7.3986,37.4,55.2
9767,12.0625,6.4222,22.0,70.2
9768,14.3801,7.2138,36.4,54.6
9769,13.4169,7.0549,30.7,61.1
9770,15.8771,6.8307,43.4,46.5
9771,11.6783,6.5438,22.2,70.8
9772,11.6381,6.7692,23.3,69.4
9774,13.1466,6.7393,29.1,62.5
9775,11.2411,6.8542,22.5,71.5
9777,12.5932,6.8930,27.1,65.5
9778,12.5559,6.9157,26.8,65.5
978,11.3482,6.8569,22.8,70.2
9780,14.4254,7.4419,37.8,54.6
9783,14.1466,6.9528,35.2,55.7
9786,15.8208,7.0955,45.5,45.3
9789,13.1874,7.3460,33.0,59.1
